Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
43194397	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D43194397&database=RX&origin=ReaxysOutput&ln=	(2987 of 5000)	1	86	full reaction; has preparation	2-methoxy-5-bromopyridine; 7-amino-1-methyl-1,3-dihydro-2H-benzimidazol-2-one	7-[(6-methoxypyridin-3-yl)amino]-1-methyl-1,3-dihydro-2H-benzimidazol-2-one	285423	COC1=NC=C(Br)C=C1.CN1C(=O)NC2=CC=CC(N)=C12>>COC1=CC=C(NC2=C3N(C)C(=O)NC3=CC=C2)C=N1	
43203928	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D43203928&database=RX&origin=ReaxysOutput&ln=	(2988 of 5000)	1	86	full reaction; has preparation	6-amino-2-methylbenzoxazole; tert-butyl 4-[(5-carbamoyl-2-chloropyridin-4-yl)amino]piperidine-1-carboxylate	tert-butyl 4-({5-carbamoyl-2-[(2-methyl-1,3-benzoxazol-6-yl)amino]pyridin-4-yl}amino)piperidine-1-carboxylate	282390	CC1=NC2=C(O1)C=C(N)C=C2.CC(C)(C)OC(=O)N1CCC(CC1)NC1=C(C=NC(Cl)=C1)C(N)=O>>CC1=NC2=CC=C(NC3=CC(NC4CCN(CC4)C(=O)OC(C)(C)C)=C(C=N3)C(N)=O)C=C2O1	
44381113	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D44381113&database=RX&origin=ReaxysOutput&ln=	(2989 of 5000)	1	86	full reaction; has preparation	5-chloro-1-methyl-3-nitro-1H-pyrazolo[3,4-c]pyridine; aniline	1-methyl-3-nitro-N-phenyl-1H-pyrazolo[3,4-c]pyridin-5-amine	282391	CN1N=C(C2=C1C=NC(Cl)=C2)N(=O)=O.NC1=CC=CC=C1>>CN1N=C(C2=C1C=NC(NC1=CC=CC=C1)=C2)N(=O)=O	
45246671	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45246671&database=RX&origin=ReaxysOutput&ln=	(2990 of 5000)	1	86	full reaction; has preparation	tert-butyl 4-(6-chloronicotinoyl)-3-(trifluoromethyl)piperazine-1-carboxylate; 2',4'-dimethyl-4,5'-bi-1,3-thiazol-2-amine	tert-butyl 4-(6-((2',4'-dimethyl-[4,5'-bithiazol]-2-yl)amino)nicotinoyl)-3-(trifluoromethyl)piperazine-1-carboxylate	282412	CC(C)(C)OC(=O)N1CCN(C(C1)C(F)(F)F)C(=O)C1=CN=C(Cl)C=C1.CC1=NC(C)=C(S1)C1=CSC(N)=N1>>CC1=NC(C)=C(S1)C1=CSC(NC2=CC=C(C=N2)C(=O)N2CCN(CC2C(F)(F)F)C(=O)OC(C)(C)C)=N1	
45295393	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45295393&database=RX&origin=ReaxysOutput&ln=	(2991 of 5000)	2	86	full reaction; has preparation	5-((4-ethylpiperazin-1-yl)methyl)-6-methylpyridin-2-amine; 7-(2-chloro-5-fluoropyrimidin-4-yl)-5-fluoro-2,2-dimethyl-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazole	N-(5-((4-ethylpiperazin-1-yl)methyl)pyridin-2-yl)-5-fluoro-4-(5-fluoro-2,2-dimethyl-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazol-7-yl)pyrimidin-2-amine	278	CCN1CCN(CC2=CN=C(N)C=C2)CC1.CC1(C)CN2C(C1)=NC1=C(F)C=C(C=C21)C1=NC(Cl)=NC=C1F>>CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C5CC(C)(C)CN5C4=C3)N=C2)CC1	
45295472	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45295472&database=RX&origin=ReaxysOutput&ln=	(2992 of 5000)	2	86	full reaction; has preparation	5-((4-ethylpiperazin-1-yl)methyl)-6-methylpyridin-2-amine; 7-(2-chloro-5-fluoropyrimidin-4-yl)-5-fluoro-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazole	N-(5-((4-ethylpiperazin-1-yl)methyl)pyridin-2-yl)-5-fluoro-4-(5-fluoro-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazol-7-yl)-pyrimidin-2-amine	278	CCN1CCN(CC2=CN=C(N)C=C2)CC1.FC1=C2N=C3CCCN3C2=CC(=C1)C1=NC(Cl)=NC=C1F>>CCN1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C5CCCN5C4=C3)C=C2)CC1	
45295474	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45295474&database=RX&origin=ReaxysOutput&ln=	(2993 of 5000)	2	86	full reaction; has preparation	5-((4-ethylpiperazin-1-yl)methyl)-6-methylpyridin-2-amine; 2-(2-chloro-5-fluoropyrimidin-4-yl)-4-fluoro-7,8,9,10-tetrahydro-6H-benzo[4,5]imidazo[1,2-a]azepane	N-(5-((4-ethylpiperazin-1-yl)methyl)pyridin-2-yl)-5-fluoro-4-(4-fluoro-7,8,9,10-tetrahydro-6H-benzo[4,5]imidazo[1,2-a]azepin-2-yl)pyrimidin-2-aminee	278	CCN1CCN(CC2=CN=C(N)C=C2)CC1.FC1=CC(=CC2=C1N=C1CCCCCN21)C1=C(F)C=NC(Cl)=N1>>CCN1CCN(CC2=CC=C(NC3=NC(=C(F)C=N3)C3=CC4=C(N=C5CCCCCN45)C(F)=C3)N=C2)CC1	
45295475	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45295475&database=RX&origin=ReaxysOutput&ln=	(2994 of 5000)	2	86	full reaction; has preparation	5-((4-ethylpiperazin-1-yl)methyl)-6-methylpyridin-2-amine; 7-(2-chloropyrimidin-4-yl)-5-fluoro-1,1-dimethyl-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazole	N-(5-((4-ethylpiperazin-1-yl)methyl)pyridin-2-yl)-4-(5-fluoro-1,1-dimethyl-2,3-dihydro-1H-benzo[d]pyrrolo[1,2-a]imidazol-7-yl)pyrimidin-2-amine	278	CCN1CCN(CC2=CN=C(N)C=C2)CC1.CC1(C)CCC2=NC3=C(F)C=C(C=C3N12)C1=CC=NC(Cl)=N1>>CCN1CCN(CC2=CC=C(NC3=NC(=CC=N3)C3=CC(F)=C4N=C5CCC(C)(C)N5C4=C3)N=C2)CC1	
45446593	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45446593&database=RX&origin=ReaxysOutput&ln=	(2995 of 5000)	1	86	full reaction; has preparation	tert-butyl 4-(6-bromo-1-(triisopropylsilyl)-1H-indol-3-yl)piperidine-1-carboxylate; 6-(trifluoromethyl)pyridin-3-amine	tert-butyl 4-(6-((6-(trifluoromethyl)pyridin-3-yl)amino)-1-(triisopropylsilyl)-1H-indol-3-yl)piperidine-1-carboxylate	278800	CC(C)[Si](C(C)C)(C(C)C)N1C=C(C2CCN(CC2)C(=O)OC(C)(C)C)C2=CC=C(Br)C=C12.NC1=CC=C(N=C1)C(F)(F)F>>CC(C)[Si](C(C)C)(C(C)C)N1C=C(C2CCN(CC2)C(=O)OC(C)(C)C)C2=C1C=C(NC1=CN=C(C=C1)C(F)(F)F)C=C2	
45446595	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45446595&database=RX&origin=ReaxysOutput&ln=	(2996 of 5000)	1	86	full reaction; has preparation	6-amino-1H-pyrrolo[2,3-b]pyridine-3-carbonitrile; tert-butyl 4-(6-bromo-1-(triisopropylsilyl)-1H-indol-3-yl)piperidine-1-carboxylate	tert-butyl 4-(6-((3-cyano-1H-pyrrolo[2,3-b]pyridin-6-yl)amino)-1-(triisopropylsilyl)-1H-indol-3-yl)piperidine-1-carboxylate	278769	NC1=CC=C2C(NC=C2C#N)=N1.CC(C)[Si](C(C)C)(C(C)C)N1C=C(C2CCN(CC2)C(=O)OC(C)(C)C)C2=CC=C(Br)C=C12>>CC(C)[Si](C(C)C)(C(C)C)N1C=C(C2CCN(CC2)C(=O)OC(C)(C)C)C2=C1C=C(NC1=NC3=C(C=C1)C(=CN3)C#N)C=C2	
45477956	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45477956&database=RX&origin=ReaxysOutput&ln=	(2997 of 5000)	3	86	full reaction; has preparation	tert-butyl (4-aminocyclohexyl)carbamate; 4-((2-chlorothiophene[3,2-d]pyrimidin-4-yl)oxy)-3,5-dimethylbenzonitrile	C26H31N5O3S	279328	CC(C)(C)OC(=O)NC1CCC(N)CC1.CC1=CC(=CC(C)=C1OC1=NC(Cl)=NC2=C1SC=C2)C#N>>CC1=CC(=CC(C)=C1OC1=C2SC=CC2=NC(NC2CCC(CC2)NC(=O)OC(C)(C)C)=N1)C#N	
45511600	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45511600&database=RX&origin=ReaxysOutput&ln=	(2998 of 5000)	1	86	full reaction; has preparation	4,6-dichloro-5-nitropyrimidine; anthranilic acid nitrile	2-((6-chloro-5-nitropyrimidine-4-yl)amino)benzonitrile	282378	ClC1=NC=NC(Cl)=C1N(=O)=O.NC1=C(C=CC=C1)C#N>>ClC1=NC=NC(NC2=C(C=CC=C2)C#N)=C1N(=O)=O	
45600912	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45600912&database=RX&origin=ReaxysOutput&ln=	(2999 of 5000)	2	86	full reaction; has preparation	2-(2-chloro-5-methylpyrimidin-4-yl)-7-(3-chlorobenzyl)-6,7-dihydroimidazo[1,2-a]pyrazin-8(5H)-one; 5-Amino-1-methylpyrazole	7-(3-chlorobenzyl)-2-(5-methyl-2-((1-methyl-1H-pyrazol-5-yl)amino)pyrimidin-4-yl)-6,7-dihydroimidazo[1,2-a]pyrazin-8(5H)-one	279303	CC1=C(N=C(Cl)N=C1)C1=CN2CCN(CC3=CC(Cl)=CC=C3)C(=O)C2=N1.CN1N=CC=C1N>>CN1N=CC=C1NC1=NC(C2=CN3CCN(CC4=CC(Cl)=CC=C4)C(=O)C3=N2)=C(C)C=N1	
45985073	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45985073&database=RX&origin=ReaxysOutput&ln=	(3000 of 5000)	3	86	full reaction; has preparation	2-Amino-6-methylpyridine; 6-chloro-4-((2-chlorophenyl)amino)nicotinamide	4-((2-chlorophenyl)amino)-6-((6-methylpyridin-2-yl)amino)nicotinamide	282411	CC1=CC=CC(N)=N1.NC(=O)C1=C(NC2=C(Cl)C=CC=C2)C=C(Cl)N=C1>>CC1=CC=CC(NC2=CC(NC3=C(Cl)C=CC=C3)=C(C=N2)C(N)=O)=N1	
45985074	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45985074&database=RX&origin=ReaxysOutput&ln=	(3001 of 5000)	3	86	full reaction; has preparation	2-aminopyridine; 6-chloro-4-((2-chlorophenyl)amino)nicotinamide	4-((2-chlorophenyl)amino)-6-(pyridin-2-ylamino)nicotinamide	282411	NC1=NC=CC=C1.NC(=O)C1=C(NC2=C(Cl)C=CC=C2)C=C(Cl)N=C1>>NC(=O)C1=C(NC2=C(Cl)C=CC=C2)C=C(NC2=NC=CC=C2)N=C1	
46319905	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46319905&database=RX&origin=ReaxysOutput&ln=	(3002 of 5000)	1	86	full reaction; has preparation	4-((5-bromo-2-nitropyridin-3-yl)amino)benzonitrile; 2,6-dimethylaniline	4-((5-((2,6-dimethylphenyl)amino)-2-nitropyridin-3-yl)amino)benzonitrile	285423	BrC1=CN=C(C(NC2=CC=C(C=C2)C#N)=C1)N(=O)=O.CC1=CC=CC(C)=C1N>>CC1=CC=CC(C)=C1NC1=CN=C(C(NC2=CC=C(C=C2)C#N)=C1)N(=O)=O	
46453285	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453285&database=RX&origin=ReaxysOutput&ln=	(3003 of 5000)	1	86	full reaction; has preparation	6-(2-morpholinopyrimidin-4-yl)quinazolin-4-amine; 4-chlorpyridine hydrochloride	6-(2-morpholinopyrimidin-4-yl)-N-(pyridin-4-yl)quinazolin-4-amine	288913	NC1=C2C=C(C=CC2=NC=N1)C1=NC(=NC=C1)N1CCOCC1.Cl[H].ClC1=CC=NC=C1>>C1CN(CCO1)C1=NC(=CC=N1)C1=CC2=C(C=C1)N=CN=C2NC1=CC=NC=C1	
46453286	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453286&database=RX&origin=ReaxysOutput&ln=	(3004 of 5000)	1	86	full reaction; has preparation	2-chloropyrimidine; 6-(4-morpholinopyrimidin-2-yl)quinazolin-4-amine	6-(4-morpholinopyrimidin-2-yl)-N-(pyrimidin-2-yl)quinazolin-4-amine	279275	ClC1=NC=CC=N1.NC1=C2C=C(C=CC2=NC=N1)C1=NC=CC(=N1)N1CCOCC1>>C1CN(CCO1)C1=NC(=NC=C1)C1=CC2=C(C=C1)N=CN=C2NC1=NC=CC=N1	
46453322	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453322&database=RX&origin=ReaxysOutput&ln=	(3005 of 5000)	1	86	full reaction; has preparation	4-(3-(4-chloroquinazolin-6-yl)phenyl)morpholine; 5-Amino-1-ethylpyrazole	N-(1-ethyl-1H-pyrazol-5-yl)-6-(3-morpholinophenyl)quinazolin-4-amine	279260	ClC1=C2C=C(C=CC2=NC=N1)C1=CC(=CC=C1)N1CCOCC1.CCN1N=CC=C1N>>CCN1N=CC=C1NC1=C2C=C(C=CC2=NC=N1)C1=CC=CC(=C1)N1CCOCC1	
46453329	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453329&database=RX&origin=ReaxysOutput&ln=	(3006 of 5000)	1	86	full reaction; has preparation	pyridin-3-ylamine; 4-(3-(4-chloroquinazolin-6-yl)phenyl)morpholine	6-(3-morpholinophenyl)-N-(pyridin-3-yl)quinazolin-4-amine	279278	NC1=CC=CN=C1.ClC1=C2C=C(C=CC2=NC=N1)C1=CC(=CC=C1)N1CCOCC1>>C1CN(CCO1)C1=CC(=CC=C1)C1=CC2=C(NC3=CC=CN=C3)N=CN=C2C=C1	
46453337	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453337&database=RX&origin=ReaxysOutput&ln=	(3007 of 5000)	1	86	full reaction; has preparation	2-aminopyridine; 4-(3-(4-chloroquinazolin-6-yl)phenyl)morpholine	6-(3-morpholinophenyl)-N-(pyridin-2-yl)quinazolin-4-amine	279260	NC1=NC=CC=C1.ClC1=C2C=C(C=CC2=NC=N1)C1=CC(=CC=C1)N1CCOCC1>>C1CN(CCO1)C1=CC(=CC=C1)C1=CC2=C(NC3=NC=CC=C3)N=CN=C2C=C1	
46453343	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46453343&database=RX&origin=ReaxysOutput&ln=	(3008 of 5000)	1	86	full reaction; has preparation	4-(3-(4-chloroquinazolin-6-yl)phenyl)morpholine; 3-chloro-4-methoxyaniline	N-(3-chloro-4-methoxyphenyl)-6-(3-morpholinophenyl)quinazolin-4-amine	282377	ClC1=C2C=C(C=CC2=NC=N1)C1=CC(=CC=C1)N1CCOCC1.COC1=C(Cl)C=C(N)C=C1>>COC1=CC=C(NC2=C3C=C(C=CC3=NC=N2)C2=CC=CC(=C2)N2CCOCC2)C=C1Cl	
46632892	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46632892&database=RX&origin=ReaxysOutput&ln=	(3009 of 5000)	1	86	full reaction; has preparation	3,5-dibromopyridine; 2-(adamantan-1-yloxy)ethan-1-amine	N-[2-(1-adamantyloxy)ethyl]-5-bromopyridin-3-amine	279416	BrC1=CC(Br)=CN=C1.NCCOC12CC3CC(CC(C3)C1)C2>>BrC1=CN=CC(NCCOC23CC4CC(CC(C4)C2)C3)=C1	
46632893	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46632893&database=RX&origin=ReaxysOutput&ln=	(3010 of 5000)	1	86	full reaction; has preparation	3,5-dibromopyridine; 2-(adamantan-1-yloxy)ethan-1-amine	N,N'-bis[2-(1-adamantyloxy)ethyl]pyridine-3,5-diamine	104637	BrC1=CC(Br)=CN=C1.NCCOC12CC3CC(CC(C3)C1)C2.NCCOC12CC3CC(CC(C3)C1)C2>>C(COC12CC3CC(CC(C3)C1)C2)NC1=CC(NCCOC23CC4CC(CC(C4)C2)C3)=CN=C1	
46632905	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46632905&database=RX&origin=ReaxysOutput&ln=	(3011 of 5000)	1	86	full reaction; has preparation	2,6-dichloropyridine; adamantylmethylamine	N-(1-adamantylmethyl)-6-chloropyridin-2-amine	279366	ClC1=CC=CC(Cl)=N1.NCC12CC3CC(CC(C3)C1)C2>>ClC1=CC=CC(NCC23CC4CC(CC(C4)C2)C3)=N1	
46632907	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46632907&database=RX&origin=ReaxysOutput&ln=	(3012 of 5000)	1	86	full reaction; has preparation	3,5-dibromopyridine; adamantylmethylamine	N-(1-adamantylmethyl)-5-bromopyridin-3-amine	279416	BrC1=CC(Br)=CN=C1.NCC12CC3CC(CC(C3)C1)C2>>BrC1=CC(NCC23CC4CC(CC(C4)C2)C3)=CN=C1	
46632911	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46632911&database=RX&origin=ReaxysOutput&ln=	(3013 of 5000)	1	86	full reaction; has preparation	2,3-dichloro-pyridine; [2-(adamantan-1-yl)-1-methyl]ethylamine	N-[2-(1-adamantyl)-1-methylethyl]-3-chloropyridin-2-amine	279314	ClC1=CC=CN=C1Cl.CC(N)CC12CC3CC(CC(C3)C1)C2>>CC(CC12CC3CC(CC(C3)C1)C2)NC1=NC=CC=C1Cl	
46913407	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46913407&database=RX&origin=ReaxysOutput&ln=	(3014 of 5000)	1	86	full reaction; has preparation	tert-butyl 4-(6-aminopyridin-3-yl)piperazine-1-carboxylate; 5’-(2-chloro-5-fluoropyrimidin-4-yl)-7’-fluoro-2’-methylspiro[cyclopentane-1,3’-indole]	tert-butyl 4-(6-((5-fluoro-4-(7'-fluoro-2'-methylspiro[cyclopentane-1,3'-indol]-5'-yl)pyrimidin-2-yl)amino)pyridin-3-yl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1.CC1=NC2=C(C=C(C=C2F)C2=NC(Cl)=NC=C2F)C11CCCC1>>CC1=NC2=C(C=C(C=C2F)C2=NC(NC3=CC=C(C=N3)N3CCN(CC3)C(=O)OC(C)(C)C)=NC=C2F)C11CCCC1	
46913445	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D46913445&database=RX&origin=ReaxysOutput&ln=	(3015 of 5000)	1	86	full reaction; has preparation	tert-butyl 4-(6-aminopyridin-3-yl)piperazine-1-carboxylate; 5'-(2-chloro-5-fluoropyrimidin-4-yl)-2'-methylspiro[cyclopentane-1,3'-indole]	C31H36FN7O2	279303	CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1.CC1=NC2=C(C=C(C=C2)C2=NC(Cl)=NC=C2F)C11CCCC1>>CC1=NC2=C(C=C(C=C2)C2=NC(NC3=CC=C(C=N3)N3CCN(CC3)C(=O)OC(C)(C)C)=NC=C2F)C11CCCC1	
47221085	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47221085&database=RX&origin=ReaxysOutput&ln=	(3016 of 5000)	2	86	full reaction; has preparation	6-bromo-isoquinoline; 6-fluoro-5-methylpyridin-2-amine	N-(6-fluoro-5-methylpyridin-2-yl)isoquinolin-6-amine	278769	BrC1=CC=C2C=NC=CC2=C1.CC1=C(F)N=C(N)C=C1>>CC1=CC=C(NC2=CC=C3C=NC=CC3=C2)N=C1F	
47676477	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47676477&database=RX&origin=ReaxysOutput&ln=	(3017 of 5000)	1	86	full reaction; has preparation	4,6-dichloro-2-(4-methoxyphenyl)-pyrimidine; N-(4-amino-phenyl)-2-dimethylamino-acetamide	N-(4-((6-chloro-2-(4-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)-2-(dimethylamino)acetamide	282407	COC1=CC=C(C=C1)C1=NC(Cl)=CC(Cl)=N1.CN(C)CC(=O)NC1=CC=C(N)C=C1>>COC1=CC=C(C=C1)C1=NC(Cl)=CC(NC2=CC=C(NC(=O)CN(C)C)C=C2)=N1	
47676481	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47676481&database=RX&origin=ReaxysOutput&ln=	(3018 of 5000)	1	86	full reaction; has preparation	N-(4-amino-phenyl)-2-(pyrrolidin-1-yl)-acetamide; 4,6-dichloro-2-(4-methoxyphenyl)-pyrimidine	N-(4-((6-chloro-2-(4-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)-2-(pyrrolidin-1-yl)acetamide	282407	NC1=CC=C(NC(=O)CN2CCCC2)C=C1.COC1=CC=C(C=C1)C1=NC(Cl)=CC(Cl)=N1>>COC1=CC=C(C=C1)C1=NC(Cl)=CC(NC2=CC=C(NC(=O)CN3CCCC3)C=C2)=N1	
47676484	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47676484&database=RX&origin=ReaxysOutput&ln=	(3019 of 5000)	1	86	full reaction; has preparation	4-<2-(dimethylamino)ethoxy>aniline; 4,6-dichloro-2-(4-methoxyphenyl)-5-phenylpyrimidine	6-chloro-N-(4-(2-(dimethylamino)ethoxy)phenyl)-2-(4-methoxyphenyl)-5-phenylpyrimidin-4-amine	282388	CN(C)CCOC1=CC=C(N)C=C1.COC1=CC=C(C=C1)C1=NC(Cl)=C(C(Cl)=N1)C1=CC=CC=C1>>COC1=CC=C(C=C1)C1=NC(Cl)=C(C(NC2=CC=C(OCCN(C)C)C=C2)=N1)C1=CC=CC=C1	
47676488	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47676488&database=RX&origin=ReaxysOutput&ln=	(3020 of 5000)	1	86	full reaction; has preparation	4-(2-pyrrolidinoethoxy)aniline; 4,6-dichloro-2-(4-methoxyphenyl)-5-phenylpyrimidine	6-chloro-2-(4-methoxyphenyl)-5-phenyl-N-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)pyrimidin-4-amine	282388	NC1=CC=C(OCCN2CCCC2)C=C1.COC1=CC=C(C=C1)C1=NC(Cl)=C(C(Cl)=N1)C1=CC=CC=C1>>COC1=CC=C(C=C1)C1=NC(Cl)=C(C(NC2=CC=C(OCCN3CCCC3)C=C2)=N1)C1=CC=CC=C1	
47715827	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47715827&database=RX&origin=ReaxysOutput&ln=	(3021 of 5000)	1	86	full reaction; has preparation	(E)-4-((4-chloro-6-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)pyrimidin-2-yl)amino)benzonitrile; Cyclopropylamine	(E)-4-((4-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)-6-(cyclopropylamino)pyrimidin-2-yl)amino)benzonitrile	279363	CC1=CC(\C=C\C#N)=CC(C)=C1OC1=CC(Cl)=NC(NC2=CC=C(C=C2)C#N)=N1.NC1CC1>>CC1=CC(\C=C\C#N)=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(NC2CC2)=C1	
47715828	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47715828&database=RX&origin=ReaxysOutput&ln=	(3022 of 5000)	1	86	full reaction; has preparation	(E)-4-((6-chloro-4-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)pyridin-2-yl)amino)benzonitrile; Cyclopropylamine	(E)-4-((4-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)-6-(cyclopropylamino)pyridin-2-yl)amino)benzonitrile	279363	CC1=CC(\C=C\C#N)=CC(C)=C1OC1=CC(NC2=CC=C(C=C2)C#N)=NC(Cl)=C1.NC1CC1>>CC1=CC(\C=C\C#N)=CC(C)=C1OC1=CC(NC2=CC=C(C=C2)C#N)=NC(NC2CC2)=C1	
47715831	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47715831&database=RX&origin=ReaxysOutput&ln=	(3023 of 5000)	1	86	full reaction; has preparation	2-(4-methylpiperazin-1-yl)ethylamine; (E)-4-((6-chloro-4-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)pyridin-2-yl)amino)benzonitrile	(E)-4-((4-(4-(2-cyanovinyl)-2,6-dimethylphenoxy)-6-((2-(4-methylpiperazin-1-yl)ethyl)amino)pyridin-2-yl)amino)benzonitrile	279365	CN1CCN(CCN)CC1.CC1=CC(\C=C\C#N)=CC(C)=C1OC1=CC(NC2=CC=C(C=C2)C#N)=NC(Cl)=C1>>CN1CCN(CCNC2=CC(OC3=C(C)C=C(\C=C\C#N)C=C3C)=CC(NC3=CC=C(C=C3)C#N)=N2)CC1	
47837473	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47837473&database=RX&origin=ReaxysOutput&ln=	(3024 of 5000)	1	86	full reaction; has preparation	(4-amino-3-methoxyphenyl)(2-methyl-2,7-diazaspiro[3.5]nonan-7-yl)methanone; 2-chloro-4-ethoxy-7H-pyrrolo-[2,3-d]pyrimidine	(4-((4-ethoxy-7H-pyrrolo-[2,3-d]-pyrimidin-2-yl)amino)-3-methoxyphenyl)(2-methyl-2,7-diazaspiro-[3.5]-nonan-7-yl)methanone	279274	COC1=C(N)C=CC(=C1)C(=O)N1CCC2(CN(C)C2)CC1.CCOC1=NC(Cl)=NC2=C1C=CN2>>CCOC1=C2C=CNC2=NC(NC2=C(OC)C=C(C=C2)C(=O)N2CCC3(CN(C)C3)CC2)=N1	
47837479	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D47837479&database=RX&origin=ReaxysOutput&ln=	(3025 of 5000)	1	86	full reaction; has preparation	2-chloro-4-ethoxy-7H-pyrrolo-[2,3-d]pyrimidine; (S)-(4-amino-3-methoxyphenyl)(hexahydropyrrolo[1,2-a]pyrazin-2(1H)-yl)methanone	(S)-(4-((4-ethoxy-7H-pyrrolo-[2,3-d]-pyrimidin-2-yl)amino)-3-methoxyphenyl)(hexahydropyrrolo-[1,2-a]-pyrazin-2(1H)-yl)methanone	279274	CCOC1=NC(Cl)=NC2=C1C=CN2.[H][C@@]12CCCN1CCN(C2)C(=O)C1=CC(OC)=C(N)C=C1>>[H][C@@]12CCCN1CCN(C2)C(=O)C1=CC(OC)=C(NC2=NC3=C(C=CN3)C(OCC)=N2)C=C1	
